text,main_emotion,sub_emotion,situation,source
오늘 있었던 일을 떠올리면 은퇴하면 뭘 하면 좋을까? 그래 은퇴하면 하고 싶은 일을 하면서 살아야겠어. 그때는 지금보다 어릴 때라 그냥 그 직원을 무시했었지. 이번에는 좀 더 슬기롭게 대처하고 싶어. 머릿속이 복잡해서 편하게 쉬기 어려웠다.,불안,스트레스 받는,"직장, 업무 스트레스",aihub_diary_style_train
하루를 정리해보면 다 필요 없어 나 혼자야 역시. 아무도 도와주지 않아 힘들어. 괜찮은 척했지만 계속 가라앉는 느낌이었다.,우울,염세적인,대인관계,aihub_diary_style_train
좋은 소식을 듣고 하루 종일 웃음이 났다. 내 노력이 인정받은 것 같아 마음이 밝아졌다. 이 기분을 오래 기억하고 싶다.,행복,합성,다이어리,synthetic_project_label_train
몸과 마음이 예민한 하루였는데 오늘 점심 먹고 나서 정말 무난한 하루를 보냈어. 맛있는 음식을 먹고 나니 뭔가 만족스러운 기분이 들어. 하지만 졸음이 몰려와서 조금씩 눈꺼풀이 무거워지더라. 이런 평범한 일상도 가끔은 좋은 것 같아. 앞으로도 이렇게 소소한 행복을 느끼며 살아가고 싶어.,중립,"['만족스러운', '무난한']",식사 후,hf_kor_diary_emotion_train
하루를 정리해보면 코로나로 고생하시는 의료진들을 보면 정말 대단한것 같아. 나 같으면 그렇게 못할 것 같거든. 모임을 못나가고 있지만 그런 불편은 의료진의 수고에 비하면 아무것도 아닌것 같아. 나만 소중하게 여겨지지 않는 것 같아 마음이 아팠다.,우울,희생된,대인관계,aihub_diary_style_train
"오늘 진로, 취업, 직장와 관련해서 이런 생각이 들었다. 이번 직장은 좋은 사람들이 많은 것 같아. 이전 직장에선 좀 힘들었는데 요즘엔 마음이 참 편해. 작은 일인데도 마음이 많이 가벼워졌다.",설렘,편안한,"진로,취업,직장",aihub_diary_style_train
오랜만에 마음 편하게 웃을 수 있는 하루였다. 기대하지 않았던 칭찬을 받아서 하루 종일 기분이 좋았다. 이런 날이 자주 있었으면 좋겠다.,설렘,합성,다이어리,synthetic_diary_train
오늘은 특별한 일 없이 평소처럼 시간이 지나갔다. 큰 감정 변화 없이 무난한 하루를 보냈다. 특별히 기억에 남는 감정은 없었다.,중립,합성,다이어리,synthetic_project_label_train
"오늘 아기 생각을 하면서 오늘 로또 당첨 소식을 듣고 진짜 믿기지가 않아! 🎉 기분좋은 일이 생겨서 너무 기쁘고, 즐거운 마음이 가득해. 이렇게 재밌는 경험은 처음이야. 이제 뭘 할까 고민 중인데, 친구들이랑 여행이나 가야겠다! 😄",행복,"['기분좋은', '즐거운', '재밌는']",금전 획득,hf_kor_diary_emotion_train
오늘은 결혼생활과 육아가 내 학업에 지장을 주고 있어. 요즘 연구가 매우 바빠서 가족과 시간을 보내기가 어려워. 둘 다 병행할 방법은 없을까? 조금 쉬는 시간을 가지면서 가족과 함께 있는 것도 좋겠어. 겉으로는 넘겼지만 속으로는 꽤 상처가 됐다.,우울,충격 받은,"진로,취업,직장",aihub_diary_style_train
하루 종일 몸이 무겁고 아무것도 하고 싶지 않았다. 잠을 자도 피곤이 풀리지 않아 무기력했다. 잠깐 멈추고 회복할 시간이 필요하다.,피로,합성,다이어리,synthetic_project_label_train
오늘은 남편이 긴 암 투병 끝에 세상을 떴어. 내가 더 잘 챙겨 줬어야 했는데 하는 마음이 자꾸 들어. 평소에 잔소리도 많이 하고 자주 싸웠거든. 좀 더 잘해줄 걸 그랬어. 그런 생각이 자꾸 드네. 내일은 같이 자주 가던 산이라도 올라야겠어. 괜히 신경 쓰이고 민망한 기분이 남았다.,불안,죄책감의,"건강,죽음",aihub_diary_style_train
"오늘 직장,  업무 스트레스와 관련해서 이런 생각이 들었다. 일이 생각처럼 잘 안 돼서 스트레스를 받아. 내가 맡는 프로젝트마다 실패하니까 이제는 성공할 수 없을 거 같은 기분이 들어. 잠시 휴직하고 여행하면서 기분전환을 해야겠어. 나만 소중하게 여겨지지 않는 것 같아 마음이 아팠다.",우울,충격 받은,"직장, 업무 스트레스",aihub_diary_style_train
하루를 정리해보면 딸내미가 요새 툴툴대며 얘기하네. 사춘기라 예민한가 봐. 응. 눈도 잘 마주치지 않고 대답은 건성이고 답답하네. 또래 애들의 관심사도 좀 더 살펴봐야겠어. 요새 고민이 많을거야 . 별일 아닌 척하려 했지만 계속 짜증이 남았다.,화남,툴툴대는,"대인관계(부부, 자녀)",aihub_diary_style_train
"오늘 아침에 갑자기 자동차 시동이 안 걸려서 깜짝 놀랐어. 처음엔 그냥 배터리 문제인 줄 알았는데, 생각보다 복잡한 문제였더라구. 수리가 필요한 상황이라 상상을 초월하는 비용이 나올까봐 걱정했어. 결국 정비소에 맡겼는데, 빨리 해결되길 바래!",설렘,"['깜짝 놀란', '상상을 초월하는']",고장과 복구,hf_kor_diary_emotion_v2_train
내 노력이 인정받은 것 같아 마음이 밝아졌다. 이 기분을 오래 기억하고 싶다.,행복,합성,다이어리,synthetic_project_label_train
"하루를 정리하면 아침에는 기분이 괜찮았는데, 근데 일을 계속하다 보니 너무 피로했다.",피로,감정전환,다이어리,synthetic_transition_train
오늘 있었던 일을 떠올리면 젊어서 술 담배 원 없이 마시고 피어댔으니 몸이 안 좋을 수 밖에 이런 자책의 마음이 들어. 당뇨에 심장 질환 생각하면 후회하기보다는 내 인생이 왜 이런가 하고 슬퍼. 나름 책임감있고 멋진 인생을 살았다고 생각했는데 내 노년이 이렇게 불행할 줄이야. 오늘은 유난히 혼자라는 생각이 많이 들었다.,우울,비통한,"건강,죽음",aihub_diary_style_train
아직 일어나지 않은 일까지 떠올라 잠이 잘 오지 않았다. 앞으로 일이 어떻게 될지 몰라 계속 걱정됐다. 차분해지려고 해도 걱정이 쉽게 줄지 않았다.,불안,합성,다이어리,synthetic_diary_train
오늘 있었던 일을 떠올리면 주변 친구들은 연애도 하고 결혼도 하는데 나만 고립된 기분이야. 친구들처럼 사랑하는 사람을 만나고 싶은데 나는 인연이 없나 봐. 나만 소중하게 여겨지지 않는 것 같아 마음이 아팠다.,우울,고립된,"연애,결혼,출산",aihub_diary_style_train
"오늘은 특별한 일이 없어서 평범한 하루였어. 아침에 커피 한 잔 마시고 유튜브에서 대기 중인 영상을 봤는데, 소소한 웃음이 나더라. 가끔은 이런 일상이 만족스러워. 괜찮은 하루를 보내고 있어, 그냥 이렇게 시간이 지나가는 게 좋다.",중립,"['만족스러운', '괜찮은', '소소한']",유튜브,hf_kor_diary_emotion_train
오늘 있었던 일을 떠올리면 결혼하는 아들을 보니 암으로 세상을 떠난 아내가 더욱더 그리워. 아들의 결혼식 생각은 매우 즐겁지만 아내가 너무 그리워. 아들이 서운해하진 않을까? 아내와의 추억은 힘들겠지만 조금씩 잊고 아들에게 집중해야겠어. 순간 어떻게 반응해야 할지 몰라 머리가 하얘졌다.,불안,외로운,대인관계,aihub_diary_style_train
오늘 있었던 일을 떠올리면 회사 일은 해도 해도 끝이 없어서 너무 힘들어. 다른 사람들도 일이 너무 많아서 부탁할 수도 없는 상황인 게 제일 힘들어. 그래도 한 번 물어는 봐야겠다. 괜찮은 척했지만 계속 가라앉는 느낌이었다.,우울,낙담한,"직장, 업무 스트레스",aihub_diary_style_train
하루를 정리해보면 원래도 당뇨가 있었는데 그것 때문에 몸 전체가 망가졌어. 난 희망이 없고 다 포기하고 싶어. 안 그래도 살기 힘든데 건강이 무너지니 절망적이야. 전부터 생각했던 건데 걷기 운동이라도 시작해봐야겠어. 나만 소중하게 여겨지지 않는 것 같아 마음이 아팠다.,우울,"가난한, 불우한","건강,죽음",aihub_diary_style_train
하루를 정리해보면 내가 어저께 직장 동료의 기분을 나쁘게 해서 죄책감이 들어. 대화하다가 실수로 욕을 했거든. 직장 동료도 화를 낸 상황이었어. 순간 어떻게 반응해야 할지 몰라 머리가 하얘졌다.,불안,죄책감의,"진로,취업,직장",aihub_diary_style_train
오늘 있었던 일을 떠올리면 실수 때문에 불안했는데 다음 도전을 준비하다 보니 기대감이 커졌다.,설렘,감정전환,다이어리,synthetic_transition_train
잠을 자도 피곤이 풀리지 않아 무기력했다. 잠깐 멈추고 회복할 시간이 필요하다.,피로,합성,다이어리,synthetic_project_label_train
해야 할 일을 정리하고 조용히 하루를 마무리했다. 오늘은 특별한 일 없이 평소처럼 시간이 지나갔다. 그냥 평범한 하루였다고 느꼈다.,중립,합성,다이어리,synthetic_project_label_train
별문제 없을 거라고 생각하려 해도 마음이 초조했다. 앞으로 일이 어떻게 될지 몰라 계속 걱정됐다. 차분해지려고 해도 걱정이 쉽게 줄지 않았다.,불안,합성,다이어리,synthetic_diary_train
계속되는 일 때문에 지치고 에너지가 바닥난 느낌이었다. 하루 종일 몸이 무겁고 아무것도 하고 싶지 않았다. 잠깐 멈추고 회복할 시간이 필요하다.,피로,합성,다이어리,synthetic_project_label_train
오늘 대인관계와 관련해서 이런 생각이 들었다. 나이 들어 서글픈데 질환까지 있으니 상심이 되네. 몸 관리를 잘못했다. 생각하니 죄책감이 드는군. 그래도 몸이 아프다는 건 벌 받은 거네. 예상하지 못한 일이라 하루 종일 마음이 어수선했다.,불안,고립된,대인관계,aihub_diary_style_train
"오늘은 집 청소하는 날이야. 창문을 열고 먼지를 털어내니 상쾌한 바람이 들어오더라. 그런 날이야말로 뭔가 특별한 기분이 드는 건 아니지만, 집안이 깨끗해지는 걸 보니 마음이 편해진다. 이 평범한 순간들이 소중한 것 같아.",중립,['그저 그런'],청소,hf_kor_diary_emotion_train
"오늘은 어떤 교수님이 내 은사를 알아보고 진로까지 상담해 주셨어. 명확한 길이 보이니 행복해. 사람의 삶이 모호하면 항상 불안하잖아. 그런데 오늘부터 새 인생이 열린 것 같아. 응. 이제 이 기분을 유지하기 위해 노력할 거야. 덕분에 하루가 밝게 느껴졌고, 이 기분을 오래 기억하고 싶다.",설렘,감사하는,"진로,취업,직장",aihub_diary_style_train
"오늘 건강, 죽음와 관련해서 이런 생각이 들었다. 아픈 남편을 간호하다가 생각이 많아졌어. 아픈 남편한테 아무것도 못 해서 내가 무가치한 거 같아. 반성하는 마음이 들어 남편에게 잘해줄 테야. 별일 아닌 척하려 했지만 계속 짜증이 남았다.",화남,성가신,"건강,죽음",aihub_diary_style_train
"오늘 대인관계와 관련해서 이런 생각이 들었다. 부모님이 돌아가신 날은 나와 별로 친하지 않았던 사람들까지 와줘서 위로가 됐어. 막막한 상황이었는데 좋은 말들을 많이 해줘서 기뻤어. 내 주변에 좋은 사람들이 많구나 하고. 사람들의 조언을 따라서 급하지 않게 준비하려고 해. 덕분에 하루가 밝게 느껴졌고, 이 기분을 오래 기억하고 싶다.",행복,행복,대인관계,aihub_diary_style_train
"오늘 재정, 은퇴, 노후준비와 관련해서 이런 생각이 들었다. 경제적으로 어려워져서 가족들에게 미안해. 당장 집세도 걱정이고 나갈 돈이 한두 푼이 아니야. 가장으로서 너무 부끄럽다. 순간 어떻게 반응해야 할지 몰라 머리가 하얘졌다.",불안,부끄러운,"재정,은퇴,노후준비",aihub_diary_style_train
오늘은 특별한 일 없이 평소처럼 시간이 지나갔다. 해야 할 일을 정리하고 조용히 하루를 마무리했다. 그냥 평범한 하루였다고 느꼈다.,중립,합성,다이어리,synthetic_project_label_train
"하루를 정리하면 오늘은 조금 피곤했지만, 근데 내일 여행 생각을 하니까 설레기 시작했다.",설렘,감정전환,다이어리,synthetic_transition_train
오늘은 특별한 일 없이 평소처럼 시간이 지나갔다. 일정을 확인하고 필요한 일만 처리했다. 특별히 기억에 남는 감정은 없었다.,중립,합성,다이어리,synthetic_project_label_train
하루를 정리해보면 치매가 심해져 가족들도 못 알아볼까 봐 너무 두려워. 가족들도 힘들고 나도 힘들 것 같아. 병원에 잘 가고 검사도 자주 받아봐야겠어. 괜찮을 거라고 생각하려 해도 걱정이 쉽게 사라지지 않았다.,불안,두려운,"건강,죽음",aihub_diary_style_train
친구와 웃으면서 이야기하니 마음이 한결 가벼워졌다. 작은 성취였지만 스스로가 꽤 자랑스러웠다. 이런 날이 자주 있었으면 좋겠다.,안정,합성,다이어리,synthetic_diary_train
하루를 정리해보면 내 주변 사람들은 어떻게 노후 준비를 다 한 걸까? 나는 갖춰진 게 너무 없어서 걱정이야. 그러니까. 내가 잘못한 거 같아. 좀 더 열심히 일에 매진했으면 지금 더 나은 상황이 펼쳐지지 않았을까? 순간 어떻게 반응해야 할지 몰라 머리가 하얘졌다.,불안,남의 시선을 의식하는,재정,aihub_diary_style_train
